RespondentID,Age,How important would you say feeling productive is to your happiness?,How productive do you currently feel overall?,In what city do you live?,In what state or U.S. state or territory do you live (if applicable)?,What country do you live in?,What is the biggest challenge you face to being productive?,When are you most productive?,Which of the following best describes the principal industry of your organization?,Date
5047443121,26-29,Very important to my overall happiness,Very unproductive,,,Australia,Other (please specify),Evening,Government,2015-01-01
5082404088,26-29,Moderately unimportant to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,Education,2015-01-01
5071973504,26-29,Moderately unimportant to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Mid-Morning,"Telecommunications, Technology, Internet & Electronics",2015-01-01
5061721346,26-29,Moderately unimportant to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Healthcare & Pharmaceuticals,2015-01-01
5047088740,26-29,Neither important nor unimportant to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Insurance,2015-01-01
5047067245,26-29,Neither important nor unimportant to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Retail & Consumer Durables,2015-01-01
5082895415,26-29,Neither important nor unimportant to my overall happiness,Neither unproductive nor productive,,,Malaysia,Constantly being interrupted by colleagues,Afternoon,Entertainment & Leisure,2015-01-01
5082329765,26-29,Neither important nor unimportant to my overall happiness,Very productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Automotive,2015-01-01
5062124052,26-29,Very unimportant to my overall happiness,Moderately productive,,,New Zealand,Distractions (e.g. Social Media),Early Morning,"Construction, Machinery, and Homes",2015-01-01
5047230312,26-29,Very unimportant to my overall happiness,Moderately productive,,,Australia,Constantly being interrupted by colleagues,Early Morning,Business Support & Logistics,2015-01-01
5094981960,26-29,Very unimportant to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Late Night,Retail & Consumer Durables,2015-01-01
5046620710,26-29,Very unimportant to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Nonprofit,2015-01-01
5092460414,26-29,Very unimportant to my overall happiness,Moderately unproductive,,,Brazil,Time Management,Evening,"Construction, Machinery, and Homes",2016-01-01
5095499161,26-29,Very unimportant to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Afternoon,Advertising & Marketing,2016-01-01
5048063848,26-29,Very unimportant to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Early Morning,Government,2016-01-01
5081667723,26-29,Very unimportant to my overall happiness,Neither unproductive nor productive,,,United States of America,Other (please specify),Mid-Morning,Manufacturing,2016-01-01
5083499571,26-29,Very unimportant to my overall happiness,Neither unproductive nor productive,,,United States of America,Time Management,Early Morning,Entertainment & Leisure,2016-01-01
5094965212,26-29,Very unimportant to my overall happiness,Neither unproductive nor productive,,,United States of America,Other (please specify),Afternoon,Finance & Financial Services,2016-01-01
5055686138,26-29,Very unimportant to my overall happiness,Very unproductive,,,United States of America,Other (please specify),Early Morning,Education,2016-01-01
5095732776,30-33,Moderately important to my overall happiness,Moderately productive,,,Singapore,Time Management,Late Night,Education,2016-01-01
5083388159,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Afternoon,Entertainment & Leisure,2016-01-01
5082409410,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,Education,2016-01-01
5089905183,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Late Night,Education,2016-01-01
5059603710,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Business Support & Logistics,2016-01-01
5089667527,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Healthcare & Pharmaceuticals,2016-01-01
5047341657,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Finance & Financial Services,2016-01-01
5046468864,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Healthcare & Pharmaceuticals,2016-01-01
5090028783,30-33,Moderately important to my overall happiness,Moderately productive,,,Romania,Constantly being interrupted by colleagues,Early Morning,Finance & Financial Services,2016-01-01
5094978886,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Education,2016-01-01
5048293532,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Mid-Morning,Education,2016-01-01
5054315963,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Healthcare & Pharmaceuticals,2016-01-01
5046776885,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Advertising & Marketing,2016-01-01
5046401898,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Mid-Morning,Education,2016-01-01
5095986226,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Food & Beverages,2016-01-01
5082644683,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Evening,Retail & Consumer Durables,2016-01-01
5063248351,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Healthcare & Pharmaceuticals,2016-01-01
5082613249,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Late Night,Advertising & Marketing,2016-01-01
5072091908,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Afternoon,Finance & Financial Services,2016-01-01
5088636058,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,"Telecommunications, Technology, Internet & Electronics",2017-01-01
5075893074,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Retail & Consumer Durables,2017-01-01
5048993910,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Afternoon,Nonprofit,2017-01-01
5046646076,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Manufacturing,2017-01-01
5047381139,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Lunchtime,Retail & Consumer Durables,2017-01-01
5059759896,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,Food & Beverages,2017-01-01
5057246239,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Early Morning,Healthcare & Pharmaceuticals,2017-01-01
5047002040,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Education,2017-01-01
5075844957,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,"Telecommunications, Technology, Internet & Electronics",2017-01-01
5047472810,30-33,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,"Telecommunications, Technology, Internet & Electronics",2017-01-01
